ts,symbol,order_type,direction,qty,usd_value,limit_price,fill_price,mark_price,limit_filled,adverse_bps,maker_reduce_only
1783290048445,PF_DOGEUSD,PartialLiquidation,Buy,264.0,20.69,0.078961,0.078365,0.07826300865,False,13.032,False
1783290060374,PF_DOGEUSD,PartialLiquidation,Buy,264.0,20.66,0.078961,0.078272,0.07826230479,False,1.239,False
1783290074374,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.52,0.078961,0.078277,0.0782555611,False,2.74,False
1783290084375,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.53,0.078994,0.078332,0.0783320759,False,-0.01,False
1783290094375,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.52,0.07899,0.078295,0.07831113995,False,-2.061,False
1783290104374,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.52,0.078961,0.0783,0.07827743428,False,2.883,False
1783290114374,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.53,0.078961,0.078352,0.07832390264,False,3.587,False
1783290124374,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.53,0.078961,0.078331,0.07832699181,False,0.512,False
1783290134374,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.54,0.078961,0.078368,0.07833874056,False,3.735,False
1783290144375,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.53,0.078961,0.078361,0.0783439321,False,2.179,False
1783290154374,PF_DOGEUSD,PartialLiquidation,Buy,211.0,16.53,0.078961,0.078342,0.07832723776,False,1.885,False
1783290164374,PF_DOGEUSD,PartialLiquidation,Buy,206.0,16.14,0.078961,0.078356,0.07834003225,False,2.038,False
1783339406399,PF_DOGEUSD,PartialLiquidation,Sell,6.0,0.45,0.075262,0.07567,0.07595350118,False,37.326,False
1783339406559,PF_DOGEUSD,PartialLiquidation,Sell,6.0,0.45,0.075241,0.075666,0.07595350118,False,37.852,False
1783339409057,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075039,0.075507,0.07566983389,False,21.519,False
1783339416559,PF_DOGEUSD,Liquidation,Sell,46.0,3.48,0.075621,0.075622,0.0756371195,False,1.999,False
1783339419058,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075038,0.075573,0.07557432941,False,0.176,False
1783339429060,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075039,0.075598,0.07560674089,False,1.156,False
1783339451061,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.61,0.075039,0.075638,0.07570248817,False,8.519,False
1783339461063,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.07504,0.075605,0.0756291308,False,3.191,False
1783339471065,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.61,0.075038,0.075679,0.07565524337,False,-3.14,False
1783339482067,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075029,0.075616,0.07566271309,False,6.174,False
1783339492068,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075031,0.075585,0.07561006398,False,3.315,False
1783339502069,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075023,0.075501,0.07552408756,False,3.057,False
1783339512070,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.6,0.075023,0.075529,0.07556921405,False,5.321,False
1783372148665,PF_DOGEUSD,PartialLiquidation,Buy,100.0,7.76,0.078283,0.077643,0.0775679534,False,9.675,False
1783372148665,PF_DOGEUSD,PartialLiquidation,Buy,2389.0,177.72,0.078283,0.07764,0.0775679534,True,9.288,False
1783372159659,PF_DOGEUSD,PartialLiquidation,Buy,127.0,9.89,0.078288,0.077885,0.07778513167,False,12.839,False
1783372159659,PF_DOGEUSD,PartialLiquidation,Buy,2389.0,176.16,0.078288,0.07788,0.07778513167,True,12.196,False
1783372169657,PF_DOGEUSD,Liquidation,Buy,2293.0,178.61,0.077907,0.077892,0.07787331866,False,2.399,False
1783372169657,PF_DOGEUSD,Liquidation,Buy,12689.0,809.6,0.077907,0.077876,0.07787331866,True,0.344,False
1783372169657,PF_DOGEUSD,Liquidation,Buy,14898.0,172.02,0.077907,0.077873,0.07787331866,True,-0.041,False
1783372169657,PF_DOGEUSD,Liquidation,Buy,16898.0,155.74,0.077907,0.077872,0.07787331866,True,-0.169,False
1783372169657,PF_DOGEUSD,Liquidation,Buy,19107.0,171.99,0.077907,0.07786,0.07787331866,True,-1.71,False
1783434981244,PF_DOGEUSD,PartialLiquidation,Sell,246.0,18.14,0.069927,0.073733,0.07375270883,False,2.672,False
1783434981911,PF_DOGEUSD,PartialLiquidation,Sell,207.0,15.26,0.069931,0.073733,0.07375270883,False,2.672,False
1783434991238,PF_DOGEUSD,PartialLiquidation,Sell,246.0,18.13,0.069927,0.073697,0.07368286597,False,-1.918,False
1783434991905,PF_DOGEUSD,PartialLiquidation,Sell,207.0,15.26,0.06993,0.0737,0.07368286597,False,-2.325,False
1783435001237,PF_DOGEUSD,PartialLiquidation,Sell,246.0,18.13,0.069927,0.073705,0.073696999,False,-1.086,False
1783435001904,PF_DOGEUSD,PartialLiquidation,Sell,207.0,15.26,0.06993,0.073712,0.073696999,False,-2.035,False
1783435011237,PF_DOGEUSD,PartialLiquidation,Sell,246.0,18.14,0.069927,0.073727,0.07374622208,False,2.607,False
1783435011904,PF_DOGEUSD,PartialLiquidation,Sell,207.0,15.26,0.06993,0.073727,0.07374622208,False,2.607,False
1783441176600,PF_DOGEUSD,PartialLiquidation,Sell,1186.0,88.83,0.071001,0.0749,0.07488577992,False,-1.899,False
1783441186602,PF_DOGEUSD,PartialLiquidation,Sell,1186.0,88.82,0.071039,0.074888,0.07490186308,False,1.851,False
1783441196610,PF_DOGEUSD,PartialLiquidation,Sell,952.0,71.32,0.07102,0.074911,0.07490520125,False,-0.774,False
1783441196610,PF_DOGEUSD,PartialLiquidation,Sell,1186.0,17.53,0.07102,0.074911,0.07490520125,True,-0.774,False
1783441300619,PF_DOGEUSD,PartialLiquidation,Sell,830.0,62.28,0.071097,0.075039,0.0750217822,False,-2.295,False
1783461652237,PF_DOGEUSD,PartialLiquidation,Sell,148.0,10.89,0.069927,0.073586,0.07377292603,False,25.338,False
1783461652904,PF_DOGEUSD,PartialLiquidation,Sell,124.0,9.12,0.06993,0.073587,0.07377292603,False,25.202,False
1783461662236,PF_DOGEUSD,PartialLiquidation,Sell,148.0,10.89,0.069927,0.073591,0.07364442401,False,7.254,True
1783461662903,PF_DOGEUSD,PartialLiquidation,Sell,124.0,9.12,0.06993,0.073577,0.07364442401,False,9.155,False
1783461672241,PF_DOGEUSD,PartialLiquidation,Sell,148.0,10.88,0.069927,0.073534,0.07357795532,False,5.974,False
1783461672908,PF_DOGEUSD,PartialLiquidation,Sell,124.0,9.12,0.06993,0.073534,0.07357795532,False,5.974,False
1783461682236,PF_DOGEUSD,PartialLiquidation,Sell,148.0,10.89,0.069927,0.073562,0.07360627348,False,6.015,False
1783461682903,PF_DOGEUSD,PartialLiquidation,Sell,124.0,9.12,0.06993,0.073562,0.07360627348,False,6.015,False
1783474409904,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073761,0.07377568958,False,1.991,True
1783474411236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073763,0.0737718553,False,1.2,True
1783474425903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073748,0.07376883945,False,2.825,False
1783474427236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073748,0.07376657126,False,2.518,False
1783474435903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073727,0.07373775742,False,1.459,False
1783474437236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073729,0.07373762018,False,1.169,False
1783474445903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073738,0.0737536173,False,2.117,True
1783474447236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073739,0.07376136124,False,3.032,False
1783474455903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073729,0.07373697412,False,1.081,False
1783474457236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073729,0.07373734988,False,1.132,False
1783474465903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073744,0.07375836827,False,1.948,False
1783474467237,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073747,0.07376101323,False,1.9,False
1783474475904,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073694,0.07370757015,False,1.841,False
1783474477236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073675,0.0737078538,False,4.457,False
1783474485903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073679,0.07371191063,False,4.465,True
1783474487236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.07368,0.07370139734,False,2.903,False
1783474495903,PF_DOGEUSD,PartialLiquidation,Sell,75.0,5.53,0.06993,0.073701,0.07372846565,False,3.725,False
1783474497236,PF_DOGEUSD,PartialLiquidation,Sell,89.0,6.56,0.069927,0.073702,0.07372072488,False,2.54,False
1783474505903,PF_DOGEUSD,PartialLiquidation,Sell,67.0,4.94,0.06993,0.073687,0.0736933845,False,0.866,False
1783474507237,PF_DOGEUSD,PartialLiquidation,Sell,8.0,0.59,0.069927,0.073696,0.07370629798,False,1.397,False
1783474507237,PF_DOGEUSD,PartialLiquidation,Sell,81.0,5.38,0.069927,0.073719,0.07370629798,True,-1.723,False
1783474595037,PF_DOGEUSD,PartialLiquidation,Sell,136.0,9.93,0.07276,0.073006,0.0733324325,False,44.514,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,7.0,0.51,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,7.0,0.51,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,7.0,0.51,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,7.0,0.51,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,9.0,0.65,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
1783474604700,PF_DOGEUSD,Liquidation,Sell,8.0,0.58,0.072579,0.072579,0.07312650896,True,74.871,False
