ts,symbol,price,funding,next_funding_ms,open_interest,oi_value,turnover_24h,chg_24h
2026-08-22T00:23:57+00:00,BTCUSDT,78099.0,3.793607059700902e-05,0,2554.8409,199530519.44910002,1840850442.27,0.05802265091579062
2026-08-22T00:23:57+00:00,ETHUSDT,2509.8,3.891577958104231e-05,0,26786.31,67228280.83800001,439451051.70960003,0.07036847492323428
2026-08-22T00:23:57+00:00,SOLUSDT,94.17,2.443984203966264e-05,0,378341.2,35628390.804000005,309612151.4259,0.06095087877422256
2026-08-22T00:23:57+00:00,XRPUSDT,1.4501,6.807863592855665e-05,0,9521670.0,13807373.667,151192014.1164,0.1415413681807447
2026-08-22T00:23:57+00:00,AAPL,309.35,0.0,0,0.0,0.0,13059536923.6,-0.006264053967234173
2026-08-22T00:23:57+00:00,SPY,765.72,0.0,0,0.0,0.0,29544323015.52,0.004091266719118858
2026-08-22T00:23:57+00:00,NASDAQ,26180.455,0.0,0,0.0,0.0,165427095519875.0,0.00434604206686684
2026-08-22T00:23:57+00:00,RELIANCE,1316.0,0.0,0,0.0,0.0,7150913700.0,0.002132196162046851
2026-08-22T00:23:57+00:00,NIFTY,24252.0,0.0,0,0.0,0.0,0.0,0.007213964441011189
2026-08-22T00:23:57+00:00,SENSEX,77540.83,0.0,0,0.0,0.0,0.0,0.008206117043753958
2026-08-22T00:23:57+00:00,EURUSD,1.1678,0.0,0,0.0,0.0,0.0,-0.00025682732642751116
2026-08-22T00:23:57+00:00,GOLD,4661.6,0.0,0,0.0,0.0,887736457.6,0.019731373321083323
2026-08-22T00:36:58+00:00,BTCUSDT,78009.0,3.7979837936081826e-05,0,2561.852,199847512.66799998,1818758873.9817,0.06020739613204862
2026-08-22T00:36:58+00:00,ETHUSDT,2512.1,3.888014951335536e-05,0,26764.301,67234600.5421,438333595.8352,0.07510913292818633
2026-08-22T00:36:58+00:00,SOLUSDT,93.69,2.4565054166666997e-05,0,370381.3,34701023.997,302975239.1688,0.06369209809264298
2026-08-22T00:36:58+00:00,XRPUSDT,1.4574,6.773763548785508e-05,0,9559551.0,13932089.6274,152271065.5662,0.1533713200379867
2026-08-22T00:36:58+00:00,AAPL,309.35,0.0,0,0.0,0.0,13059536923.6,-0.006264053967234173
2026-08-22T00:36:58+00:00,SPY,765.72,0.0,0,0.0,0.0,29544323015.52,0.004091266719118858
2026-08-22T00:36:58+00:00,NASDAQ,26180.455,0.0,0,0.0,0.0,165427095519875.0,0.00434604206686684
2026-08-22T00:36:58+00:00,RELIANCE,1316.0,0.0,0,0.0,0.0,7150913700.0,0.002132196162046851
2026-08-22T00:36:58+00:00,NIFTY,24252.0,0.0,0,0.0,0.0,0.0,0.007213964441011189
2026-08-22T00:36:58+00:00,SENSEX,77540.83,0.0,0,0.0,0.0,0.0,0.008206117043753958
2026-08-22T00:36:58+00:00,EURUSD,1.1678,0.0,0,0.0,0.0,0.0,-0.00025682732642751116
2026-08-22T00:36:58+00:00,GOLD,4661.6,0.0,0,0.0,0.0,887736457.6,0.019731373321083323
2026-08-22T00:49:54+00:00,BTCUSDT,77823.0,3.807061122747526e-05,0,2448.1969,190526027.3487,1822491139.3344,0.05548472847610264
2026-08-22T00:49:54+00:00,ETHUSDT,2514.0,3.885076515214797e-05,0,27019.575,67927211.55,443661010.93200004,0.07161125319693085
2026-08-22T00:49:54+00:00,SOLUSDT,93.57,2.4596557923212902e-05,0,367831.53,34417996.2621,304503090.0126,0.062329700272479416
2026-08-22T00:49:54+00:00,XRPUSDT,1.4508,6.804578850289495e-05,0,9495246.0,13775702.8968,151732699.9812,0.14923954372623593
2026-08-22T00:49:54+00:00,AAPL,309.35,0.0,0,0.0,0.0,13059536923.6,-0.006264053967234173
2026-08-22T00:49:54+00:00,SPY,765.72,0.0,0,0.0,0.0,29544323015.52,0.004091266719118858
2026-08-22T00:49:54+00:00,NASDAQ,26180.455,0.0,0,0.0,0.0,165427095519875.0,0.00434604206686684
2026-08-22T00:49:54+00:00,RELIANCE,1316.0,0.0,0,0.0,0.0,7150913700.0,0.002132196162046851
2026-08-22T00:49:54+00:00,NIFTY,24252.0,0.0,0,0.0,0.0,0.0,0.007213964441011189
2026-08-22T00:49:54+00:00,SENSEX,77540.83,0.0,0,0.0,0.0,0.0,0.008206117043753958
2026-08-22T00:49:54+00:00,EURUSD,1.1678,0.0,0,0.0,0.0,0.0,-0.00025682732642751116
2026-08-22T00:49:54+00:00,GOLD,4661.6,0.0,0,0.0,0.0,887736457.6,0.019731373321083323
2026-08-22T01:02:52+00:00,BTCUSDT,77986.0,4.376236366040132e-05,0,2421.4776,188841352.11360002,1827201756.0354002,0.05672086720867209
