ts,symbol,price,funding,next_funding_ms,open_interest,oi_value,turnover_24h,chg_24h
2026-08-11T00:02:21+00:00,BTCUSDT,63864.0,7.397512476817925e-06,0,2233.0467,142611294.4488,300918910.3848,-0.015022054967765763
2026-08-11T00:02:21+00:00,ETHUSDT,1869.4,9.355498696105702e-07,0,27840.826,52045640.124400005,90542779.4466,-0.021102791014295463
2026-08-11T00:02:21+00:00,SOLUSDT,75.86,-2.9615690133688912e-05,0,292902.55,22219587.443,47322932.8566,-0.00550603041426323
2026-08-11T00:02:21+00:00,XRPUSDT,1.0103,-1.3213193260417698e-05,0,13411534.0,13549672.8002,15697427.1376,-0.018506824695196045
2026-08-11T00:02:21+00:00,AAPL,308.26,0.0,0,0.0,0.0,13375919585.06,-0.015332524116782764
2026-08-11T00:02:21+00:00,SPY,773.03,0.0,0,0.0,0.0,24705071739.469997,-0.0002974419988102106
2026-08-11T00:02:21+00:00,NASDAQ,26605.357,0.0,0,0.0,0.0,183389049663509.0,-0.0031943063132865435
2026-08-11T00:02:21+00:00,RELIANCE,1327.3,0.0,0,0.0,0.0,10888467058.3,-0.005618819298771394
2026-08-11T00:02:21+00:00,NIFTY,24583.8,0.0,0,0.0,0.0,0.0,0.0005351913767033256
2026-08-11T00:02:21+00:00,SENSEX,78542.44,0.0,0,0.0,0.0,0.0,0.0005512160192266968
2026-08-11T00:02:21+00:00,EURUSD,1.155,0.0,0,0.0,0.0,0.0,0.00034644032565389615
2026-08-11T00:02:21+00:00,GOLD,4456.5,0.0,0,0.0,0.0,15700249.5,0.008326356992556017
2026-08-11T00:13:57+00:00,BTCUSDT,63912.0,7.391956703271686e-06,0,2236.3125,142927204.5,299231797.764,-0.018354401216459038
2026-08-11T00:13:57+00:00,ETHUSDT,1871.7,9.344002384196184e-07,0,27823.801,52077808.3317,89507525.8821,-0.025612993909105097
2026-08-11T00:13:57+00:00,SOLUSDT,75.89,-2.9603982784841756e-05,0,285528.12,21668729.0268,49596477.4557,-0.012106222337932682
2026-08-11T00:13:57+00:00,XRPUSDT,1.01039,-1.3212016301626107e-05,0,13403268.0,13542527.954519998,15794074.968179999,-0.024070085288464327
2026-08-11T00:13:57+00:00,AAPL,308.26,0.0,0,0.0,0.0,13375919585.06,-0.015332524116782764
2026-08-11T00:13:57+00:00,SPY,773.03,0.0,0,0.0,0.0,24705071739.469997,-0.0002974419988102106
2026-08-11T00:13:57+00:00,NASDAQ,26605.357,0.0,0,0.0,0.0,183389049663509.0,-0.0031943063132865435
2026-08-11T00:13:57+00:00,RELIANCE,1327.3,0.0,0,0.0,0.0,10888467058.3,-0.005618819298771394
2026-08-11T00:13:57+00:00,NIFTY,24583.8,0.0,0,0.0,0.0,0.0,0.0005351913767033256
2026-08-11T00:13:57+00:00,SENSEX,78542.44,0.0,0,0.0,0.0,0.0,0.0005512160192266968
2026-08-11T00:13:57+00:00,EURUSD,1.155,0.0,0,0.0,0.0,0.0,0.00034644032565389615
2026-08-11T00:13:57+00:00,GOLD,4461.5,0.0,0,0.0,0.0,19661830.5,0.009457655496979411
2026-08-11T00:25:34+00:00,BTCUSDT,63922.0,7.39080030067113e-06,0,2242.1463,143322475.7886,299544481.4914,-0.015948766895532485
2026-08-11T00:25:34+00:00,ETHUSDT,1871.9,9.343004040012821e-07,0,27818.963,52074316.8397,88071618.3642,-0.0218936147977844
2026-08-11T00:25:34+00:00,SOLUSDT,75.92,-2.959228468837778e-05,0,284340.14,21587103.4288,49935578.2848,-0.007451954503856606
2026-08-11T00:25:34+00:00,XRPUSDT,1.01088,-1.3205612091445078e-05,0,13405209.0,13551057.67392,15784770.90528,-0.020284742345974438
2026-08-11T00:25:34+00:00,AAPL,308.26,0.0,0,0.0,0.0,13375919585.06,-0.015332524116782764
2026-08-11T00:25:34+00:00,SPY,773.03,0.0,0,0.0,0.0,24705071739.469997,-0.0002974419988102106
2026-08-11T00:25:34+00:00,NASDAQ,26605.357,0.0,0,0.0,0.0,183389049663509.0,-0.0031943063132865435
2026-08-11T00:25:34+00:00,RELIANCE,1327.3,0.0,0,0.0,0.0,10888467058.3,-0.005618819298771394
2026-08-11T00:25:34+00:00,NIFTY,24583.8,0.0,0,0.0,0.0,0.0,0.0005351913767033256
2026-08-11T00:25:34+00:00,SENSEX,78542.44,0.0,0,0.0,0.0,0.0,0.0005512160192266968
2026-08-11T00:25:34+00:00,EURUSD,1.155,0.0,0,0.0,0.0,0.0,0.00034644032565389615
2026-08-11T00:25:34+00:00,GOLD,4464.4,0.0,0,0.0,0.0,24447054.4,0.010113808629544918
2026-08-11T00:37:09+00:00,BTCUSDT,63914.0,7.3917253938026094e-06,0,2242.4649,143324901.6186,299239576.5658,-0.01469159973484202
2026-08-11T00:37:09+00:00,ETHUSDT,1871.5,9.345000941757948e-07,0,27812.185,52050504.2275,87501228.2855,-0.019951822371177208
2026-08-11T00:37:09+00:00,SOLUSDT,75.82,-2.963131434373043e-05,0,284031.66,21535280.461199995,49951341.1688,-0.007461709647859749
